IP地址,端口,TLS,数据中心,下载速度(MB/s)
104.16.59.205,443,TRUE,N/A,0
104.18.154.211,443,TRUE,N/A,0
104.16.113.227,443,TRUE,N/A,0
162.159.195.21,443,TRUE,N/A,0
104.16.71.24,443,TRUE,N/A,0
172.65.127.202,443,TRUE,N/A,0
104.17.241.188,443,TRUE,N/A,0
104.16.82.166,443,TRUE,N/A,0
104.16.37.39,443,TRUE,N/A,0
104.17.223.73,443,TRUE,N/A,0
104.16.102.140,443,TRUE,N/A,0
104.16.56.189,443,TRUE,N/A,0
104.18.178.239,443,TRUE,N/A,0
104.19.243.151,443,TRUE,N/A,0
104.16.86.198,443,TRUE,N/A,0
162.159.192.161,443,TRUE,N/A,0
104.16.11.72,443,TRUE,N/A,0
104.19.126.44,443,TRUE,N/A,0
104.17.236.118,443,TRUE,N/A,0
104.25.108.158,443,TRUE,N/A,0
104.25.18.231,443,TRUE,N/A,0
104.25.72.7,443,TRUE,N/A,0
104.18.151.135,443,TRUE,N/A,0
104.25.104.190,443,TRUE,N/A,0
172.65.126.229,443,TRUE,N/A,0
104.25.106.244,443,TRUE,N/A,0
104.16.54.116,443,TRUE,N/A,0
104.25.107.64,443,TRUE,N/A,0
162.159.245.64,443,TRUE,N/A,0
104.25.121.121,443,TRUE,N/A,0
104.19.115.89,443,TRUE,N/A,0
104.16.67.200,443,TRUE,N/A,0
104.16.32.177,443,TRUE,N/A,0
162.159.255.28,443,TRUE,N/A,0
104.20.21.43,443,TRUE,N/A,0
104.19.91.19,443,TRUE,N/A,0
104.16.22.17,443,TRUE,N/A,0
104.16.69.2,443,TRUE,N/A,0
104.20.23.45,443,TRUE,N/A,0
162.159.253.234,443,TRUE,N/A,0
104.25.51.168,443,TRUE,N/A,0
104.16.14.55,443,TRUE,N/A,0
104.25.85.208,443,TRUE,N/A,0
104.25.101.183,443,TRUE,N/A,0
104.17.222.83,443,TRUE,N/A,0
104.25.91.223,443,TRUE,N/A,0
162.159.233.82,443,TRUE,N/A,0
104.17.205.203,443,TRUE,N/A,0
104.16.63.120,443,TRUE,N/A,0
104.17.69.60,443,TRUE,N/A,0
162.159.228.115,443,TRUE,N/A,0
104.20.43.35,443,TRUE,N/A,0
104.16.51.54,443,TRUE,N/A,0
104.25.80.1,443,TRUE,N/A,0
104.16.64.188,443,TRUE,N/A,0
104.16.61.66,443,TRUE,N/A,0
162.159.231.98,443,TRUE,N/A,0
104.17.128.6,443,TRUE,N/A,0
172.65.125.227,443,TRUE,N/A,0
104.25.41.11,443,TRUE,N/A,0
104.16.84.141,443,TRUE,N/A,0
104.25.70.201,443,TRUE,N/A,0
104.25.98.54,443,TRUE,N/A,0
104.18.147.69,443,TRUE,N/A,0
104.16.107.196,443,TRUE,N/A,0
104.25.66.128,443,TRUE,N/A,0
104.17.252.64,443,TRUE,N/A,0
104.16.126.145,443,TRUE,N/A,0
104.18.134.96,443,TRUE,N/A,0
104.16.78.167,443,TRUE,N/A,0
104.25.58.97,443,TRUE,N/A,0
104.18.162.9,443,TRUE,N/A,0
104.16.76.34,443,TRUE,N/A,0
104.18.221.75,443,TRUE,N/A,0
104.16.125.121,443,TRUE,N/A,0
104.25.48.87,443,TRUE,N/A,0
104.20.15.149,443,TRUE,N/A,0
104.25.40.49,443,TRUE,N/A,0
104.19.90.130,443,TRUE,N/A,0
104.18.143.45,443,TRUE,N/A,0
104.17.228.243,443,TRUE,N/A,0
104.17.227.239,443,TRUE,N/A,0
104.25.32.226,443,TRUE,N/A,0
104.25.84.38,443,TRUE,N/A,0
104.19.93.221,443,TRUE,N/A,0
104.17.240.129,443,TRUE,N/A,0
104.16.117.210,443,TRUE,N/A,0
104.20.39.142,443,TRUE,N/A,0
104.17.229.194,443,TRUE,N/A,0
104.17.231.178,443,TRUE,N/A,0
104.17.49.191,443,TRUE,N/A,0
104.19.108.249,443,TRUE,N/A,0
104.18.171.82,443,TRUE,N/A,0
104.25.46.38,443,TRUE,N/A,0
104.19.118.133,443,TRUE,N/A,0
104.17.214.188,443,TRUE,N/A,0
104.25.50.191,443,TRUE,N/A,0
104.18.169.48,443,TRUE,N/A,0
104.25.43.173,443,TRUE,N/A,0
104.25.42.189,443,TRUE,N/A,0
104.16.79.23,443,TRUE,N/A,0
104.25.63.151,443,TRUE,N/A,0
104.25.49.76,443,TRUE,N/A,0
104.16.46.152,443,TRUE,N/A,0
104.19.114.147,443,TRUE,N/A,0
104.18.159.107,443,TRUE,N/A,0
104.19.109.228,443,TRUE,N/A,0
104.16.111.237,443,TRUE,N/A,0
104.19.95.143,443,TRUE,N/A,0
104.20.19.149,443,TRUE,N/A,0
104.25.29.227,443,TRUE,N/A,0
104.20.59.120,443,TRUE,N/A,0
104.25.97.227,443,TRUE,N/A,0
104.25.30.16,443,TRUE,N/A,0
104.17.230.104,443,TRUE,N/A,0
104.16.105.105,443,TRUE,N/A,0
104.25.109.155,443,TRUE,N/A,0
104.17.217.146,443,TRUE,N/A,0
104.16.104.146,443,TRUE,N/A,0
104.25.90.150,443,TRUE,N/A,0
104.19.89.179,443,TRUE,N/A,0
104.16.124.227,443,TRUE,N/A,0
104.18.202.144,443,TRUE,N/A,0
104.17.209.5,443,TRUE,N/A,0
104.18.156.111,443,TRUE,N/A,0
104.17.224.46,443,TRUE,N/A,0
104.25.94.129,443,TRUE,N/A,0
104.19.104.144,443,TRUE,N/A,0
104.16.48.120,443,TRUE,N/A,0
104.16.40.61,443,TRUE,N/A,0
104.17.73.68,443,TRUE,N/A,0
104.19.152.169,443,TRUE,N/A,0
104.18.176.87,443,TRUE,N/A,0
104.25.76.77,443,TRUE,N/A,0
104.25.64.27,443,TRUE,N/A,0
104.25.79.19,443,TRUE,N/A,0
104.20.31.246,443,TRUE,N/A,0
104.25.73.150,443,TRUE,N/A,0
104.18.130.93,443,TRUE,N/A,0
104.19.86.32,443,TRUE,N/A,0
104.16.49.220,443,TRUE,N/A,0
104.25.110.245,443,TRUE,N/A,0
104.19.85.42,443,TRUE,N/A,0
104.25.60.228,443,TRUE,N/A,0
162.159.202.41,443,TRUE,N/A,0
104.20.46.47,443,TRUE,N/A,0
162.159.197.244,443,TRUE,N/A,0
104.25.92.134,443,TRUE,N/A,0
104.19.101.213,443,TRUE,N/A,0
104.17.181.251,443,TRUE,N/A,0
104.25.25.120,443,TRUE,N/A,0
162.159.205.203,443,TRUE,N/A,0
104.25.34.79,443,TRUE,N/A,0
104.20.24.125,443,TRUE,N/A,0
104.16.128.52,443,TRUE,N/A,0
104.20.32.191,443,TRUE,N/A,0
104.17.206.108,443,TRUE,N/A,0
104.16.90.245,443,TRUE,N/A,0
104.25.123.206,443,TRUE,N/A,0
104.17.65.14,443,TRUE,N/A,0
104.17.43.115,443,TRUE,N/A,0
104.20.34.127,443,TRUE,N/A,0
104.17.60.47,443,TRUE,N/A,0
162.159.207.49,443,TRUE,N/A,0
104.19.241.238,443,TRUE,N/A,0
104.17.220.80,443,TRUE,N/A,0
104.19.92.211,443,TRUE,N/A,0
104.18.207.160,443,TRUE,N/A,0
104.17.129.179,443,TRUE,N/A,0
104.25.78.127,443,TRUE,N/A,0
104.17.216.90,443,TRUE,N/A,0
104.16.42.50,443,TRUE,N/A,0
104.25.67.81,443,TRUE,N/A,0
104.17.219.102,443,TRUE,N/A,0
104.17.50.253,443,TRUE,N/A,0
104.16.58.167,443,TRUE,N/A,0
104.18.148.7,443,TRUE,N/A,0
104.25.112.161,443,TRUE,N/A,0
104.16.123.4,443,TRUE,N/A,0
104.17.76.54,443,TRUE,N/A,0
104.25.74.201,443,TRUE,N/A,0
104.17.57.173,443,TRUE,N/A,0
104.17.109.235,443,TRUE,N/A,0
104.25.71.18,443,TRUE,N/A,0
104.20.58.216,443,TRUE,N/A,0
104.17.28.191,443,TRUE,N/A,0
104.17.63.82,443,TRUE,N/A,0
104.20.26.97,443,TRUE,N/A,0
104.17.53.54,443,TRUE,N/A,0
104.17.54.112,443,TRUE,N/A,0
104.20.27.209,443,TRUE,N/A,0
104.18.187.139,443,TRUE,N/A,0
104.17.52.45,443,TRUE,N/A,0
104.18.188.123,443,TRUE,N/A,0
104.17.89.254,443,TRUE,N/A,0
104.18.190.7,443,TRUE,N/A,0
104.17.215.191,443,TRUE,N/A,0
104.19.87.83,443,TRUE,N/A,0
104.19.65.200,443,TRUE,N/A,0
104.19.80.146,443,TRUE,N/A,0
104.25.56.126,443,TRUE,N/A,0
104.17.221.168,443,TRUE,N/A,0
104.25.61.192,443,TRUE,N/A,0
104.17.48.101,443,TRUE,N/A,0
104.20.50.94,443,TRUE,N/A,0
104.16.31.100,443,TRUE,N/A,0
104.17.126.180,443,TRUE,N/A,0
162.159.229.196,443,TRUE,N/A,0
104.16.12.224,443,TRUE,N/A,0
104.20.25.60,443,TRUE,N/A,0
162.159.249.129,443,TRUE,N/A,0
104.20.22.173,443,TRUE,N/A,0
104.16.8.88,443,TRUE,N/A,0
104.25.53.239,443,TRUE,N/A,0
104.25.52.225,443,TRUE,N/A,0
162.159.234.115,443,TRUE,N/A,0
104.16.30.150,443,TRUE,N/A,0
104.16.29.65,443,TRUE,N/A,0
104.18.192.212,443,TRUE,N/A,0
104.18.158.189,443,TRUE,N/A,0
104.25.105.56,443,TRUE,N/A,0
104.19.62.17,443,TRUE,N/A,0
104.19.71.243,443,TRUE,N/A,0
104.18.183.51,443,TRUE,N/A,0
104.17.203.240,443,TRUE,N/A,0
162.159.239.192,443,TRUE,N/A,0
104.18.180.44,443,TRUE,N/A,0
104.16.3.87,443,TRUE,N/A,0
104.25.27.46,443,TRUE,N/A,0
162.159.243.149,443,TRUE,N/A,0
104.17.23.160,443,TRUE,N/A,0
104.19.36.163,443,TRUE,N/A,0
104.20.13.186,443,TRUE,N/A,0
162.159.240.226,443,TRUE,N/A,0
162.159.224.13,443,TRUE,N/A,0
162.159.244.177,443,TRUE,N/A,0
104.17.211.169,443,TRUE,N/A,0
104.19.88.65,443,TRUE,N/A,0
104.25.62.141,443,TRUE,N/A,0
104.25.87.145,443,TRUE,N/A,0
104.20.29.253,443,TRUE,N/A,0
104.25.69.177,443,TRUE,N/A,0
104.19.75.35,443,TRUE,N/A,0
104.17.201.57,443,TRUE,N/A,0
104.20.45.41,443,TRUE,N/A,0
104.25.81.136,443,TRUE,N/A,0
104.19.74.216,443,TRUE,N/A,0
104.20.20.187,443,TRUE,N/A,0
104.18.196.217,443,TRUE,N/A,0
104.19.84.3,443,TRUE,N/A,0
104.18.194.79,443,TRUE,N/A,0
104.17.184.231,443,TRUE,N/A,0
104.20.16.8,443,TRUE,N/A,0
104.19.83.71,443,TRUE,N/A,0
104.20.11.163,443,TRUE,N/A,0
104.20.44.10,443,TRUE,N/A,0
104.20.62.41,443,TRUE,N/A,0
104.25.59.184,443,TRUE,N/A,0
104.25.55.212,443,TRUE,N/A,0
104.19.64.100,443,TRUE,N/A,0
104.19.81.63,443,TRUE,N/A,0
104.17.85.122,443,TRUE,N/A,0
104.18.182.113,443,TRUE,N/A,0
104.19.59.186,443,TRUE,N/A,0
104.18.150.57,443,TRUE,N/A,0
104.20.38.189,443,TRUE,N/A,0
104.20.9.66,443,TRUE,N/A,0
104.20.42.37,443,TRUE,N/A,0
104.19.72.227,443,TRUE,N/A,0
104.17.75.14,443,TRUE,N/A,0
104.19.68.15,443,TRUE,N/A,0
104.19.61.138,443,TRUE,N/A,0
104.17.167.197,443,TRUE,N/A,0
104.19.82.42,443,TRUE,N/A,0
104.20.5.37,443,TRUE,N/A,0
104.17.38.195,443,TRUE,N/A,0
104.17.80.77,443,TRUE,N/A,0
104.19.31.19,443,TRUE,N/A,0
104.20.41.252,443,TRUE,N/A,0
104.20.52.69,443,TRUE,N/A,0
104.20.57.242,443,TRUE,N/A,0
104.19.99.44,443,TRUE,N/A,0
104.17.169.107,443,TRUE,N/A,0
104.17.74.205,443,TRUE,N/A,0
162.159.198.147,443,TRUE,N/A,0
104.17.132.233,443,TRUE,N/A,0
104.17.186.202,443,TRUE,N/A,0
104.20.6.75,443,TRUE,N/A,0
104.20.54.64,443,TRUE,N/A,0
104.17.71.1,443,TRUE,N/A,0
104.17.96.160,443,TRUE,N/A,0
104.17.146.90,443,TRUE,N/A,0
104.17.124.176,443,TRUE,N/A,0
104.17.122.169,443,TRUE,N/A,0
104.17.212.131,443,TRUE,N/A,0
104.18.174.139,443,TRUE,N/A,0
104.18.173.249,443,TRUE,N/A,0
104.19.79.81,443,TRUE,N/A,0
162.159.194.4,443,TRUE,N/A,0
104.18.141.74,443,TRUE,N/A,0
104.17.81.27,443,TRUE,N/A,0
162.159.193.122,443,TRUE,N/A,0
104.20.3.84,443,TRUE,N/A,0
104.17.199.34,443,TRUE,N/A,0
104.17.190.31,443,TRUE,N/A,0
104.17.200.233,443,TRUE,N/A,0
104.17.61.138,443,TRUE,N/A,0
104.19.50.144,443,TRUE,N/A,0
104.17.64.39,443,TRUE,N/A,0
104.18.177.73,443,TRUE,N/A,0
162.159.206.245,443,TRUE,N/A,0
104.19.63.36,443,TRUE,N/A,0
104.25.38.39,443,TRUE,N/A,0
104.18.172.205,443,TRUE,N/A,0
104.20.56.180,443,TRUE,N/A,0
104.20.51.53,443,TRUE,N/A,0
104.20.36.250,443,TRUE,N/A,0
104.17.92.117,443,TRUE,N/A,0
104.18.219.45,443,TRUE,N/A,0
104.17.213.104,443,TRUE,N/A,0
104.18.167.144,443,TRUE,N/A,0
104.17.183.11,443,TRUE,N/A,0
104.17.113.144,443,TRUE,N/A,0
104.17.106.34,443,TRUE,N/A,0
104.17.197.82,443,TRUE,N/A,0
104.17.103.63,443,TRUE,N/A,0
104.17.62.1,443,TRUE,N/A,0
104.16.33.92,443,TRUE,N/A,0
104.17.195.94,443,TRUE,N/A,0
104.17.58.223,443,TRUE,N/A,0
104.17.90.198,443,TRUE,N/A,0
104.17.136.232,443,TRUE,N/A,0
104.17.56.112,443,TRUE,N/A,0
104.20.47.95,443,TRUE,N/A,0
104.16.0.55,443,TRUE,N/A,0
104.18.153.17,443,TRUE,N/A,0
104.19.29.182,443,TRUE,N/A,0
104.17.121.192,443,TRUE,N/A,0
104.17.188.17,443,TRUE,N/A,0
104.17.171.193,443,TRUE,N/A,0
104.17.204.57,443,TRUE,N/A,0
104.17.110.193,443,TRUE,N/A,0
104.19.69.32,443,TRUE,N/A,0
104.19.66.119,443,TRUE,N/A,0
104.17.98.239,443,TRUE,N/A,0
104.17.179.0,443,TRUE,N/A,0
104.17.97.89,443,TRUE,N/A,0
104.16.19.22,443,TRUE,N/A,0
104.16.35.77,443,TRUE,N/A,0
104.19.60.190,443,TRUE,N/A,0
104.19.73.144,443,TRUE,N/A,0
104.19.52.29,443,TRUE,N/A,0
104.17.191.3,443,TRUE,N/A,0
104.19.27.189,443,TRUE,N/A,0
104.17.135.64,443,TRUE,N/A,0
104.18.238.52,443,TRUE,N/A,0
104.18.163.232,443,TRUE,N/A,0
162.159.241.129,443,TRUE,N/A,0
104.17.117.130,443,TRUE,N/A,0
104.17.111.74,443,TRUE,N/A,0
104.17.154.176,443,TRUE,N/A,0
104.17.173.248,443,TRUE,N/A,0
104.17.189.157,443,TRUE,N/A,0
104.29.156.60,443,TRUE,N/A,0
104.20.60.165,443,TRUE,N/A,0
104.20.55.16,443,TRUE,N/A,0
104.17.170.220,443,TRUE,N/A,0
104.17.79.131,443,TRUE,N/A,0
104.17.163.93,443,TRUE,N/A,0
104.17.168.136,443,TRUE,N/A,0
104.19.25.52,443,TRUE,N/A,0
104.17.137.5,443,TRUE,N/A,0
104.17.142.47,443,TRUE,N/A,0
104.17.149.204,443,TRUE,N/A,0
104.16.18.39,443,TRUE,N/A,0
104.17.123.208,443,TRUE,N/A,0
104.16.15.151,443,TRUE,N/A,0
104.17.141.68,443,TRUE,N/A,0
104.20.37.96,443,TRUE,N/A,0
104.17.160.162,443,TRUE,N/A,0
104.17.86.218,443,TRUE,N/A,0
104.17.51.87,443,TRUE,N/A,0
104.17.134.200,443,TRUE,N/A,0
104.17.202.72,443,TRUE,N/A,0
104.17.131.86,443,TRUE,N/A,0
104.17.192.146,443,TRUE,N/A,0
104.18.211.220,443,TRUE,N/A,0
104.18.209.113,443,TRUE,N/A,0
104.17.166.225,443,TRUE,N/A,0
104.19.44.226,443,TRUE,N/A,0
104.20.63.120,443,TRUE,N/A,0
104.18.175.231,443,TRUE,N/A,0
104.17.139.172,443,TRUE,N/A,0
104.18.179.134,443,TRUE,N/A,0
104.18.139.9,443,TRUE,N/A,0
104.17.77.239,443,TRUE,N/A,0
104.20.49.187,443,TRUE,N/A,0
104.19.19.41,443,TRUE,N/A,0
104.17.94.229,443,TRUE,N/A,0
104.17.161.184,443,TRUE,N/A,0
104.18.248.101,443,TRUE,N/A,0
104.17.84.183,443,TRUE,N/A,0
104.17.210.171,443,TRUE,N/A,0
104.17.105.249,443,TRUE,N/A,0
104.18.136.48,443,TRUE,N/A,0
104.18.197.92,443,TRUE,N/A,0
104.17.144.80,443,TRUE,N/A,0
104.17.157.243,443,TRUE,N/A,0
104.18.164.168,443,TRUE,N/A,0
104.17.180.207,443,TRUE,N/A,0
104.17.102.145,443,TRUE,N/A,0
104.31.3.204,443,TRUE,N/A,0
104.19.21.28,443,TRUE,N/A,0
104.18.249.89,443,TRUE,N/A,0
104.18.217.8,443,TRUE,N/A,0
104.19.26.105,443,TRUE,N/A,0
104.19.54.50,443,TRUE,N/A,0
104.19.1.14,443,TRUE,N/A,0
104.19.56.67,443,TRUE,N/A,0
104.17.108.47,443,TRUE,N/A,0
104.17.177.189,443,TRUE,N/A,0
104.18.222.20,443,TRUE,N/A,0
104.18.201.252,443,TRUE,N/A,0
104.19.55.55,443,TRUE,N/A,0
104.19.15.201,443,TRUE,N/A,0
104.17.176.194,443,TRUE,N/A,0
104.20.61.55,443,TRUE,N/A,0
104.17.150.85,443,TRUE,N/A,0
104.18.144.160,443,TRUE,N/A,0
104.18.140.141,443,TRUE,N/A,0
104.17.116.191,443,TRUE,N/A,0
104.17.194.226,443,TRUE,N/A,0
104.19.43.251,443,TRUE,N/A,0
104.19.51.43,443,TRUE,N/A,0
104.17.87.125,443,TRUE,N/A,0
104.17.158.59,443,TRUE,N/A,0
104.19.48.246,443,TRUE,N/A,0
104.18.142.241,443,TRUE,N/A,0
104.17.101.51,443,TRUE,N/A,0
104.18.213.121,443,TRUE,N/A,0
104.18.252.27,443,TRUE,N/A,0
104.17.107.240,443,TRUE,N/A,0
104.20.40.228,443,TRUE,N/A,0
104.18.230.48,443,TRUE,N/A,0
104.19.17.160,443,TRUE,N/A,0
104.17.155.148,443,TRUE,N/A,0
104.18.189.150,443,TRUE,N/A,0
104.19.39.162,443,TRUE,N/A,0
104.17.165.222,443,TRUE,N/A,0
104.19.38.181,443,TRUE,N/A,0
104.17.164.182,443,TRUE,N/A,0
104.19.23.170,443,TRUE,N/A,0
104.17.78.23,443,TRUE,N/A,0
104.18.245.133,443,TRUE,N/A,0
104.18.186.172,443,TRUE,N/A,0
104.18.157.130,443,TRUE,N/A,0
104.17.196.37,443,TRUE,N/A,0
104.17.159.116,443,TRUE,N/A,0
104.19.5.35,443,TRUE,N/A,0
104.18.155.139,443,TRUE,N/A,0
104.19.53.172,443,TRUE,N/A,0
104.18.242.30,443,TRUE,N/A,0
104.18.204.92,443,TRUE,N/A,0
104.18.244.195,443,TRUE,N/A,0
104.17.140.197,443,TRUE,N/A,0
104.19.8.241,443,TRUE,N/A,0
104.17.100.159,443,TRUE,N/A,0
104.18.205.92,443,TRUE,N/A,0
104.17.93.209,443,TRUE,N/A,0
104.17.130.119,443,TRUE,N/A,0
104.17.114.133,443,TRUE,N/A,0
104.17.119.75,443,TRUE,N/A,0
104.18.184.121,443,TRUE,N/A,0
104.18.181.125,443,TRUE,N/A,0
104.18.241.93,443,TRUE,N/A,0
104.19.16.159,443,TRUE,N/A,0
104.17.112.47,443,TRUE,N/A,0
104.19.14.99,443,TRUE,N/A,0
104.18.161.196,443,TRUE,N/A,0
104.17.127.67,443,TRUE,N/A,0
104.18.198.77,443,TRUE,N/A,0
104.17.133.147,443,TRUE,N/A,0
104.18.247.19,443,TRUE,N/A,0
104.17.148.74,443,TRUE,N/A,0
104.19.9.211,443,TRUE,N/A,0
104.19.13.221,443,TRUE,N/A,0
104.17.147.166,443,TRUE,N/A,0
104.17.193.245,443,TRUE,N/A,0
104.17.185.202,443,TRUE,N/A,0
104.18.210.54,443,TRUE,N/A,0
104.17.125.141,443,TRUE,N/A,0
104.19.24.52,443,TRUE,N/A,0
104.17.91.38,443,TRUE,N/A,0
104.19.35.219,443,TRUE,N/A,0
104.17.198.160,443,TRUE,N/A,0
104.18.237.44,443,TRUE,N/A,0
104.19.10.64,443,TRUE,N/A,0
104.18.224.21,443,TRUE,N/A,0
104.17.82.12,443,TRUE,N/A,0
104.18.170.217,443,TRUE,N/A,0
104.18.220.107,443,TRUE,N/A,0
104.18.165.31,443,TRUE,N/A,0
104.18.185.126,443,TRUE,N/A,0
104.17.95.229,443,TRUE,N/A,0
104.17.178.148,443,TRUE,N/A,0
104.17.153.28,443,TRUE,N/A,0
104.17.172.82,443,TRUE,N/A,0
104.18.254.210,443,TRUE,N/A,0
104.17.83.99,443,TRUE,N/A,0
104.17.118.61,443,TRUE,N/A,0
104.17.115.124,443,TRUE,N/A,0
104.19.6.196,443,TRUE,N/A,0
104.18.225.61,443,TRUE,N/A,0
104.18.227.140,443,TRUE,N/A,0
104.18.233.82,443,TRUE,N/A,0
104.17.174.31,443,TRUE,N/A,0
104.19.18.128,443,TRUE,N/A,0
104.18.223.160,443,TRUE,N/A,0
104.19.11.198,443,TRUE,N/A,0
104.18.208.230,443,TRUE,N/A,0
104.18.246.64,443,TRUE,N/A,0
104.18.229.57,443,TRUE,N/A,0
104.18.215.127,443,TRUE,N/A,0
104.19.49.178,443,TRUE,N/A,0
104.19.34.177,443,TRUE,N/A,0
104.17.162.120,443,TRUE,N/A,0
104.18.214.66,443,TRUE,N/A,0
104.19.7.51,443,TRUE,N/A,0
104.17.99.29,443,TRUE,N/A,0
104.17.152.48,443,TRUE,N/A,0
104.19.3.63,443,TRUE,N/A,0
104.18.200.116,443,TRUE,N/A,0
104.19.30.218,443,TRUE,N/A,0
104.19.0.121,443,TRUE,N/A,0
104.17.88.220,443,TRUE,N/A,0
104.18.226.204,443,TRUE,N/A,0
104.18.251.189,443,TRUE,N/A,0
104.19.2.197,443,TRUE,N/A,0
104.18.206.139,443,TRUE,N/A,0
104.17.138.191,443,TRUE,N/A,0
104.19.45.223,443,TRUE,N/A,0
104.19.4.201,443,TRUE,N/A,0
104.18.166.100,443,TRUE,N/A,0
104.17.104.173,443,TRUE,N/A,0
104.17.182.224,443,TRUE,N/A,0
104.18.234.22,443,TRUE,N/A,0
104.17.187.13,443,TRUE,N/A,0
104.18.255.74,443,TRUE,N/A,0
104.17.156.82,443,TRUE,N/A,0
104.19.32.15,443,TRUE,N/A,0
104.19.28.61,443,TRUE,N/A,0
104.18.218.62,443,TRUE,N/A,0
104.18.195.171,443,TRUE,N/A,0
104.18.253.140,443,TRUE,N/A,0
104.18.191.247,443,TRUE,N/A,0
104.19.40.148,443,TRUE,N/A,0
104.18.193.13,443,TRUE,N/A,0
104.17.151.135,443,TRUE,N/A,0
104.18.250.209,443,TRUE,N/A,0
104.18.239.126,443,TRUE,N/A,0
104.17.145.192,443,TRUE,N/A,0
104.18.203.11,443,TRUE,N/A,0
104.18.236.116,443,TRUE,N/A,0
104.17.175.15,443,TRUE,N/A,0
104.18.212.176,443,TRUE,N/A,0
104.18.216.98,443,TRUE,N/A,0
104.29.137.162,443,TRUE,N/A,0
104.18.243.160,443,TRUE,N/A,0
104.18.228.247,443,TRUE,N/A,0
104.17.120.86,443,TRUE,N/A,0
104.18.232.253,443,TRUE,N/A,0
104.18.235.2,443,TRUE,N/A,0
104.18.240.176,443,TRUE,N/A,0
104.17.143.216,443,TRUE,N/A,0
104.18.231.156,443,TRUE,N/A,0
104.18.199.116,443,TRUE,N/A,0
104.18.168.0,443,TRUE,N/A,0
104.19.22.163,443,TRUE,N/A,0
104.19.20.63,443,TRUE,N/A,0
172.64.40.34,443,TRUE,N/A,0
104.19.12.95,443,TRUE,N/A,0
104.25.2.202,443,TRUE,N/A,0
104.25.11.24,443,TRUE,N/A,0
104.24.251.182,443,TRUE,N/A,0
104.24.252.22,443,TRUE,N/A,0
104.24.232.83,443,TRUE,N/A,0
104.24.243.164,443,TRUE,N/A,0
104.24.235.49,443,TRUE,N/A,0
104.24.255.145,443,TRUE,N/A,0
104.25.3.248,443,TRUE,N/A,0
104.24.253.158,443,TRUE,N/A,0
104.24.190.147,443,TRUE,N/A,0
104.24.165.14,443,TRUE,N/A,0
104.24.226.69,443,TRUE,N/A,0
104.24.240.243,443,TRUE,N/A,0
104.24.160.17,443,TRUE,N/A,0
104.25.10.21,443,TRUE,N/A,0
104.24.250.137,443,TRUE,N/A,0
104.24.238.156,443,TRUE,N/A,0
104.24.247.210,443,TRUE,N/A,0
104.24.225.36,443,TRUE,N/A,0
104.24.239.135,443,TRUE,N/A,0
104.24.222.179,443,TRUE,N/A,0
104.24.221.190,443,TRUE,N/A,0
104.25.8.13,443,TRUE,N/A,0
104.24.228.63,443,TRUE,N/A,0
104.24.224.79,443,TRUE,N/A,0
104.24.177.191,443,TRUE,N/A,0
104.24.244.170,443,TRUE,N/A,0
104.24.237.131,443,TRUE,N/A,0
104.24.229.154,443,TRUE,N/A,0
104.24.197.85,443,TRUE,N/A,0
104.24.216.44,443,TRUE,N/A,0
104.24.223.172,443,TRUE,N/A,0
104.24.191.85,443,TRUE,N/A,0
104.24.159.198,443,TRUE,N/A,0
104.24.204.121,443,TRUE,N/A,0
104.24.246.148,443,TRUE,N/A,0
104.25.5.225,443,TRUE,N/A,0
104.24.147.27,443,TRUE,N/A,0
104.24.198.122,443,TRUE,N/A,0
104.24.144.59,443,TRUE,N/A,0
104.24.241.134,443,TRUE,N/A,0
104.24.179.238,443,TRUE,N/A,0
104.24.208.55,443,TRUE,N/A,0
104.24.230.128,443,TRUE,N/A,0
104.24.227.9,443,TRUE,N/A,0
104.24.231.86,443,TRUE,N/A,0
104.24.169.18,443,TRUE,N/A,0
104.24.200.214,443,TRUE,N/A,0
104.24.184.64,443,TRUE,N/A,0
104.24.171.228,443,TRUE,N/A,0
104.24.170.67,443,TRUE,N/A,0
104.24.245.236,443,TRUE,N/A,0
104.25.12.6,443,TRUE,N/A,0
104.24.188.164,443,TRUE,N/A,0
172.64.79.131,443,TRUE,N/A,0
104.24.194.146,443,TRUE,N/A,0
104.24.195.199,443,TRUE,N/A,0
104.24.186.107,443,TRUE,N/A,0
104.24.193.251,443,TRUE,N/A,0
104.24.201.28,443,TRUE,N/A,0
104.24.176.93,443,TRUE,N/A,0
104.24.233.207,443,TRUE,N/A,0
104.24.175.101,443,TRUE,N/A,0
104.24.210.142,443,TRUE,N/A,0
104.24.236.230,443,TRUE,N/A,0
104.24.173.171,443,TRUE,N/A,0
104.24.187.93,443,TRUE,N/A,0
104.24.211.65,443,TRUE,N/A,0
104.24.189.81,443,TRUE,N/A,0
104.24.217.94,443,TRUE,N/A,0
104.24.218.131,443,TRUE,N/A,0
104.24.215.246,443,TRUE,N/A,0
104.24.167.245,443,TRUE,N/A,0
104.25.9.16,443,TRUE,N/A,0
104.24.202.1,443,TRUE,N/A,0
104.25.4.22,443,TRUE,N/A,0
104.24.178.218,443,TRUE,N/A,0
104.25.6.147,443,TRUE,N/A,0
104.24.220.195,443,TRUE,N/A,0
104.24.168.103,443,TRUE,N/A,0
104.24.174.158,443,TRUE,N/A,0
104.24.219.122,443,TRUE,N/A,0
104.24.214.184,443,TRUE,N/A,0
